time,iv_atm,iv_atm_approx,vol_swap_mc,vol_swap_approx,variance_swap,out_variance_swap,out_vol_swap
2.7397260273972603e-05,0.22398548725236528,0.2237665507134296,0.2237665507134296,0.22364236665925047,0.22390581181494218,7.967543742309902e-05,0.00021893653893567677
0.005506849315068492,0.2251522041666849,0.22491734156966367,0.22491734156966367,0.2239035192191178,0.22611569430508133,-0.0009634901383964167,0.00023486259702124035
0.010986301369863014,0.22557205754610404,0.22533268083804717,0.22533268083804717,0.22399793420625366,0.22692094601383353,-0.0013488884677294866,0.0002393767080568765
0.01646575342465753,0.22587721331996072,0.22563496135608718,0.22563496135608718,0.22406665213957816,0.22750915176890732,-0.0016319384489466016,0.00024225196387353543
0.021945205479452053,0.22612553840467522,0.22588128859304807,0.22588128859304807,0.2241226478915745,0.227989784767062,-0.0018642463623867733,0.0002442498116271563
0.02742465753424657,0.22633876005614967,0.22609291635271853,0.22609291635271853,0.22417075239573298,0.22840363716862042,-0.0020648771124707477,0.00024584370343114226
0.03290410958904109,0.22652786094578586,0.22628045222663282,0.22628045222663282,0.22421337728047766,0.2287710849999402,-0.002243224054154336,0.0002474087191530472
0.03838356164383561,0.22669884619449784,0.22645006667173764,0.22645006667173764,0.22425192561645288,0.22910398898576245,-0.0024051427912646084,0.00024877952276020077
0.04386301369863013,0.22685554900560234,0.22660571155622058,0.22660571155622058,0.22428729610610793,0.22940994964960656,-0.0025544006440042233,0.0002498374493817568
0.04934246575342465,0.22700072054614015,0.22675009209887056,0.22675009209887056,0.22432010400564392,0.22969417246409343,-0.0026934519179532823,0.0002506284472695852
0.05482191780821917,0.2271362456653572,0.2268851531187558,0.2268851531187558,0.22435079166423944,0.22996040138871587,-0.0028241557233586734,0.00025109254660141134
0.060301369863013696,0.22726365156597667,0.22701234639607792,0.22701234639607792,0.2243796893097302,0.23021143237393937,-0.0029477808079627077,0.0002513051698987412
0.06578082191780821,0.22738411836477185,0.22713278850441546,0.22713278850441546,0.22440705093565833,0.23044941660876395,-0.0030652982439920984,0.0002513298603563918
0.07126027397260273,0.22749880954068596,0.22724735930984635,0.22724735930984635,0.22443307669916476,0.23067604983154794,-0.0031772402908619712,0.0002514502308396116
0.07673972602739726,0.2276084813598567,0.227356766255435,0.227356766255435,0.2244579275397066,0.2308926959189228,-0.0032842145590661065,0.00025171510442170697
0.08221917808219177,0.2277136172867771,0.2274615878911975,0.2274615878911975,0.22448173507862232,0.23110047059681058,-0.0033868533100334663,0.00025202939557961157
