time,iv_atm,iv_atm_approx,vol_swap_mc,vol_swap_approx,variance_swap,out_variance_swap,out_vol_swap
2.7397260273972603e-05,0.22382383766230254,0.22360710751200355,0.2236071247419794,0.22360686156470436,0.22360718063887763,0.0002166570234249099,0.00021671292032313105
0.005506849315068492,0.22381029762185423,0.22363178596159553,0.22363524918674219,0.2236196245097814,0.2236837803868005,0.00012651723505371915,0.0001750484351120407
0.010986301369863014,0.22379968425898522,0.22365499824911414,0.2236619074694316,0.22363238745485844,0.22376042387052744,3.926038845777913e-05,0.00013777678955362305
0.01646575342465753,0.22378978947753472,0.22367793548420334,0.2236882906996916,0.22364515039993552,0.2238371111170265,-4.732163949178192e-05,0.00010149877784312866
0.021945205479452053,0.223780134255623,0.2237007278788978,0.22371452908955688,0.22365791334501256,0.22391384215328194,-0.00013370789765895785,6.560516606610167e-05
0.02742465753424657,0.22377066525122583,0.22372342594369188,0.22374067314952176,0.2236706762900896,0.2239906170062945,-0.00021995175506867026,2.9992101704068297e-05
0.03290410958904109,0.22376129332373831,0.22374605559392777,0.22376674879492844,0.22368343923516668,0.22406743570308085,-0.00030614237934253885,-5.455471190130012e-06
0.03838356164383561,0.22375207942967848,0.2237686322255566,0.22379277142172807,0.22369620218024372,0.22414429827067409,-0.0003922188409956062,-4.069199204959073e-05
0.04386301369863013,0.2237429158758354,0.22379116586922038,0.22381875106056268,0.2237089651253208,0.22422120473612348,-0.00047828886028808415,-7.583518472728534e-05
0.04934246575342465,0.22373382662084756,0.22381366349139575,0.22384469467790885,0.22372172807039784,0.22429815512649462,-0.0005643285056470548,-0.00011086805706128633
0.05482191780821917,0.22372479870250203,0.22383613016367832,0.2238706073453622,0.22373449101547488,0.22437514946886936,-0.0006503507663673247,-0.00014580864286017903
0.060301369863013696,0.22371580822586984,0.2238585697142754,0.2238964928911301,0.22374725396055195,0.22445218779034587,-0.0007363795644760307,-0.00018068466526025007
0.06578082191780821,0.22370681885227794,0.22388098511707433,0.22392235428909985,0.223760016905629,0.22452927011803847,-0.0008224512657605265,-0.0002155354368219009
0.07126027397260273,0.2236978745818829,0.22390337873695204,0.22394819390414836,0.22377277985070604,0.224606396479078,-0.0009085218971951192,-0.00025031932226546316
