44060;44092;0.206032070244822
44060;44120;0.213061795742212
44060;44134;0.214223094310248
44060;44155;0.229138054929741
44060;44183;0.229639836827557
44060;44211;0.225349467091666
44060;44274;0.2203532445652
44060;44365;0.212371305011971
44060;44547;0.206476280298983
44060;44729;0.200714878020053
44060;44911;0.197710722467636
44060;45093;0.194541077416688
44060;45275;0.193847279347327
44060;45646;0.198681620884213
44060;46010;0.201631550791661
44060;46374;0.204270202434344
44060;46738;0.205915506055712
44060;47102;0.206852250291856
44060;47473;0.206425977095265
